Column1,Column2,Column3,...
"69,558,000","69,241,000","69,767,000","69,274,000",305000,0.44%,2025/01/02,1403/10/13
"69,905,000","69,259,000","69,905,000","69,579,000",305000,0.44%,2025/01/01,1403/10/12
"69,730,000","69,274,000","70,161,000","69,884,000",145000,0.21%,2024/12/31,1403/10/11
"68,837,000","68,009,000","69,899,000","69,739,000",923000,1.34%,2024/12/30,1403/10/10
"70,161,000","68,252,000","70,629,000","68,816,000",1357000,1.97%,2024/12/29,1403/10/09
"68,560,000","68,560,000","70,198,000","70,173,000",1597000,2.33%,2024/12/28,1403/10/08
"67,683,000","67,504,000","68,659,000","68,576,000",874000,1.29%,2024/12/26,1403/10/06
"67,320,000","66,556,000","67,858,000","67,702,000",379000,0.56%,2024/12/25,1403/10/05
"66,519,000","66,513,000","67,563,000","67,323,000",828000,1.25%,2024/12/24,1403/10/04
"65,433,000","65,365,000","66,963,000","66,495,000",1068000,1.63%,2024/12/23,1403/10/03
"65,202,000","64,482,000","65,470,000","65,427,000",203000,0.31%,2024/12/22,1403/10/02
"64,953,000","64,842,000","65,559,000","65,224,000",277000,0.43%,2024/12/21,1403/10/01
"66,230,000","64,765,000","66,298,000","64,947,000",1311000,2.02%,2024/12/19,1403/09/29
"65,473,000","65,473,000","66,504,000","66,258,000",760000,1.16%,2024/12/18,1403/09/28
"65,907,000","65,445,000","66,393,000","65,498,000",390000,0.6%,2024/12/17,1403/09/27
"64,617,000","64,617,000","66,107,000","65,888,000",1175000,1.82%,2024/12/16,1403/09/26
"64,910,000","64,494,000","65,162,000","64,713,000",187000,0.29%,2024/12/15,1403/09/25
"64,254,000","64,186,000","65,264,000","64,900,000",658000,1.02%,2024/12/14,1403/09/24
"64,842,000","64,165,000","64,940,000","64,242,000",575000,0.9%,2024/12/12,1403/09/22
"63,429,000","63,429,000","64,903,000","64,817,000",1379000,2.17%,2024/12/11,1403/09/21
"62,586,000","62,573,000","63,438,000","63,438,000",849000,1.36%,2024/12/10,1403/09/20
"62,102,000","62,102,000","62,933,000","62,589,000",484000,0.78%,2024/12/09,1403/09/19
"61,527,000","61,440,000","62,502,000","62,105,000",572000,0.93%,2024/12/08,1403/09/18
"62,481,000","60,908,000","62,481,000","61,533,000",954000,1.55%,2024/12/07,1403/09/17
"61,616,000","61,616,000","62,582,000","62,487,000",865000,1.4%,2024/12/04,1403/09/14
"61,197,000","61,148,000","61,976,000","61,622,000",397000,0.65%,2024/12/03,1403/09/13
"60,868,000","60,782,000","61,330,000","61,225,000",360000,0.59%,2024/12/02,1403/09/12
"61,010,000","60,532,000","61,517,000","60,865,000",194000,0.32%,2024/12/01,1403/09/11
"60,822,000","60,822,000","62,025,000","61,059,000",219000,0.36%,2024/11/30,1403/09/10
"60,145,000","59,981,000","60,868,000","60,840,000",692000,1.15%,2024/11/28,1403/09/08
"59,590,000","59,572,000","60,348,000","60,148,000",545000,0.91%,2024/11/27,1403/09/07
"59,652,000","59,184,000","60,095,000","59,603,000",43000,0.07%,2024/11/26,1403/09/06
"60,883,000","59,507,000","60,939,000","59,646,000",1256000,2.11%,2024/11/25,1403/09/05
"62,152,000","60,163,000","62,373,000","60,902,000",1237000,2.03%,2024/11/24,1403/09/04
"60,265,000","60,265,000","62,736,000","62,139,000",1877000,3.11%,2024/11/23,1403/09/03
"59,920,000","59,920,000","60,600,000","60,262,000",330000,0.55%,2024/11/21,1403/09/01
"59,233,000","59,209,000","60,348,000","59,932,000",785000,1.33%,2024/11/20,1403/08/30
"58,110,000","57,965,000","59,560,000","59,147,000",1056000,1.82%,2024/11/19,1403/08/29
"57,183,000","57,177,000","58,190,000","58,091,000",929000,1.63%,2024/11/18,1403/08/28
"57,270,000","57,023,000","57,728,000","57,162,000",120000,0.21%,2024/11/17,1403/08/27
"57,313,000","57,017,000","57,777,000","57,282,000",28000,0.05%,2024/11/16,1403/08/26
"58,347,000","56,749,000","58,347,000","57,310,000",1015000,1.77%,2024/11/14,1403/08/24
"57,636,000","57,636,000","58,806,000","58,325,000",695000,1.21%,2024/11/13,1403/08/23
"56,595,000","56,595,000","57,978,000","57,630,000",1013000,1.79%,2024/11/12,1403/08/22
"59,255,000","56,478,000","59,267,000","56,617,000",2660000,4.7%,2024/11/11,1403/08/21
"60,597,000","59,240,000","60,656,000","59,277,000",1345000,2.27%,2024/11/10,1403/08/20
"60,616,000","60,471,000","61,022,000","60,622,000",46000,0.08%,2024/11/09,1403/08/19
"60,880,000","60,308,000","61,074,000","60,576,000",369000,0.61%,2024/11/07,1403/08/17
"61,456,000","60,471,000","62,872,000","60,945,000",517000,0.85%,2024/11/06,1403/08/16
"61,561,000","60,933,000","61,899,000","61,462,000",117000,0.19%,2024/11/05,1403/08/15
"62,410,000","61,259,000","62,410,000","61,579,000",806000,1.31%,2024/11/04,1403/08/14
"62,127,000","61,859,000","63,223,000","62,385,000",261000,0.42%,2024/11/03,1403/08/13
"61,487,000","60,840,000","62,533,000","62,124,000",622000,1.01%,2024/11/02,1403/08/12
"63,389,000","61,444,000","63,389,000","61,502,000",1841000,2.99%,2024/10/31,1403/08/10
"61,684,000","61,671,000","63,518,000","63,343,000",1653000,2.68%,2024/10/30,1403/08/09
"60,495,000","60,471,000","62,035,000","61,690,000",1207000,2%,2024/10/29,1403/08/08
"59,304,000","59,304,000","60,532,000","60,483,000",1176000,1.98%,2024/10/28,1403/08/07
"58,350,000","58,350,000","59,763,000","59,307,000",951000,1.63%,2024/10/27,1403/08/06
"61,302,000","58,024,000","62,195,000","58,356,000",2937000,5.03%,2024/10/26,1403/08/05
"60,874,000","60,742,000","61,394,000","61,293,000",391000,0.64%,2024/10/24,1403/08/03
"59,153,000","59,153,000","61,210,000","60,902,000",1746000,2.95%,2024/10/23,1403/08/02
"57,654,000","57,654,000","59,160,000","59,156,000",1483000,2.57%,2024/10/22,1403/08/01
"57,033,000","56,983,000","57,971,000","57,673,000",662000,1.16%,2024/10/21,1403/07/30
"56,715,000","56,623,000","57,999,000","57,011,000",299000,0.53%,2024/10/20,1403/07/29
"55,737,000","55,737,000","56,851,000","56,712,000",988000,1.77%,2024/10/19,1403/07/28
"55,512,000","55,413,000","55,915,000","55,724,000",224000,0.4%,2024/10/17,1403/07/26
"54,690,000","54,690,000","55,669,000","55,500,000",767000,1.4%,2024/10/16,1403/07/25
"54,752,000","54,431,000","54,813,000","54,733,000",37000,0.07%,2024/10/15,1403/07/24
"54,431,000","54,431,000","55,284,000","54,770,000",345000,0.63%,2024/10/14,1403/07/23
"53,807,000","53,807,000","54,588,000","54,425,000",606000,1.13%,2024/10/13,1403/07/22
"54,579,000","53,748,000","54,579,000","53,819,000",751000,1.4%,2024/10/12,1403/07/21
"54,250,000","54,222,000","54,742,000","54,570,000",339000,0.63%,2024/10/10,1403/07/19
"53,776,000","53,711,000","54,404,000","54,231,000",437000,0.81%,2024/10/09,1403/07/18
"54,672,000","53,702,000","54,672,000","53,794,000",871000,1.62%,2024/10/08,1403/07/17
"55,176,000","54,447,000","55,176,000","54,665,000",548000,1%,2024/10/07,1403/07/16
"54,333,000","54,324,000","55,318,000","55,213,000",640000,1.17%,2024/10/06,1403/07/15
"54,727,000","53,237,000","54,727,000","54,573,000",160000,0.29%,2024/10/05,1403/07/14
"54,173,000","54,145,000","54,792,000","54,733,000",354000,0.65%,2024/10/03,1403/07/12
"54,007,000","53,357,000","54,604,000","54,379,000",378000,0.7%,2024/10/02,1403/07/11
"52,652,000","52,621,000","54,161,000","54,001,000",1500000,2.86%,2024/10/01,1403/07/10
"53,016,000","52,194,000","53,019,000","52,501,000",548000,1.04%,2024/09/30,1403/07/09
"53,677,000","52,545,000","53,677,000","53,049,000",631000,1.19%,2024/09/29,1403/07/08
"52,074,000","52,074,000","54,161,000","53,680,000",1613000,3.1%,2024/09/28,1403/07/07
"51,692,000","51,692,000","52,344,000","52,067,000",360000,0.7%,2024/09/26,1403/07/05
"52,064,000","51,587,000","52,141,000","51,707,000",388000,0.75%,2024/09/25,1403/07/04
"51,347,000","51,335,000","52,218,000","52,095,000",766000,1.49%,2024/09/24,1403/07/03
"50,744,000","50,651,000","51,396,000","51,329,000",591000,1.16%,2024/09/23,1403/07/02
"49,863,000","49,863,000","50,815,000","50,738,000",896000,1.8%,2024/09/22,1403/07/01
"49,746,000","49,660,000","50,005,000","49,842,000",92000,0.18%,2024/09/19,1403/06/29
"49,777,000","49,697,000","50,008,000","49,750,000",24000,0.05%,2024/09/18,1403/06/28
"49,482,000","49,436,000","50,036,000","49,774,000",317000,0.64%,2024/09/17,1403/06/27
"49,214,000","49,131,000","49,479,000","49,457,000",265000,0.54%,2024/09/16,1403/06/26
"49,377,000","49,057,000","49,506,000","49,192,000",225000,0.46%,2024/09/15,1403/06/25
"48,832,000","48,629,000","49,728,000","49,417,000",579000,1.19%,2024/09/14,1403/06/24
"48,651,000","48,651,000","48,934,000","48,838,000",141000,0.29%,2024/09/11,1403/06/21
"48,395,000","48,327,000","48,697,000","48,697,000",308000,0.64%,2024/09/10,1403/06/20
"48,100,000","48,066,000","48,503,000","48,389,000",302000,0.63%,2024/09/09,1403/06/19
"48,038,000","48,004,000","48,343,000","48,087,000",37000,0.08%,2024/09/08,1403/06/18
"48,629,000","47,943,000","48,629,000","48,050,000",554000,1.15%,2024/09/07,1403/06/17
"48,586,000","48,491,000","48,691,000","48,604,000",27000,0.06%,2024/09/05,1403/06/15
"48,992,000","48,528,000","48,992,000","48,577,000",428000,0.88%,2024/09/03,1403/06/13
"48,383,000","48,349,000","49,017,000","49,005,000",681000,1.41%,2024/09/01,1403/06/11
"48,451,000","48,229,000","48,555,000","48,324,000",102000,0.21%,2024/08/31,1403/06/10
"48,183,000","48,183,000","48,537,000","48,426,000",231000,0.48%,2024/08/29,1403/06/08
"47,860,000","47,844,000","48,355,000","48,195,000",351000,0.73%,2024/08/28,1403/06/07
"48,247,000","47,712,000","48,250,000","47,844,000",391000,0.82%,2024/08/27,1403/06/06
"47,832,000","47,832,000","48,666,000","48,235,000",406000,0.85%,2024/08/26,1403/06/05
"47,789,000","47,561,000","47,952,000","47,829,000",59000,0.12%,2024/08/24,1403/06/03
"47,690,000","47,684,000","48,078,000","47,770,000",92000,0.19%,2024/08/22,1403/06/01
"47,647,000","47,164,000","47,964,000","47,678,000",511000,1.08%,2024/08/21,1403/05/31
"47,456,000","47,090,000","47,961,000","47,167,000",246000,0.52%,2024/08/20,1403/05/30
"46,995,000","46,995,000","47,706,000","47,413,000",797000,1.71%,2024/08/19,1403/05/29
"46,376,000","45,563,000","46,856,000","46,616,000",249000,0.54%,2024/08/18,1403/05/28
"46,231,000","46,028,000","47,261,000","46,367,000",139000,0.3%,2024/08/17,1403/05/27
"46,391,000","45,874,000","46,548,000","46,228,000",108000,0.23%,2024/08/15,1403/05/25
"46,625,000","45,877,000","47,309,000","46,336,000",302000,0.65%,2024/08/14,1403/05/24
"47,238,000","45,982,000","47,418,000","46,638,000",591000,1.27%,2024/08/13,1403/05/23
"46,348,000","45,933,000","47,349,000","47,229,000",985000,2.13%,2024/08/12,1403/05/22
"46,705,000","45,763,000","46,733,000","46,244,000",717000,1.55%,2024/08/11,1403/05/21
"47,475,000","46,422,000","47,475,000","46,961,000",523000,1.11%,2024/08/10,1403/05/20
"47,653,000","47,120,000","47,900,000","47,484,000",283000,0.6%,2024/08/08,1403/05/18
"46,899,000","46,696,000","47,863,000","47,767,000",837000,1.78%,2024/08/07,1403/05/17
"47,222,000","46,847,000","47,764,000","46,930,000",539000,1.15%,2024/08/06,1403/05/16
"48,001,000","46,905,000","48,001,000","47,469,000",529000,1.11%,2024/08/05,1403/05/15
"48,623,000","47,616,000","48,737,000","47,998,000",1302000,2.71%,2024/08/04,1403/05/14
"48,257,000","47,900,000","49,442,000","49,300,000",1093000,2.27%,2024/08/03,1403/05/13
"47,561,000","47,456,000","48,272,000","48,207,000",705000,1.48%,2024/08/01,1403/05/11
"46,160,000","45,120,000","47,595,000","47,502,000",1348000,2.92%,2024/07/31,1403/05/10
"45,686,000","45,132,000","46,407,000","46,154,000",449000,0.98%,2024/07/30,1403/05/09
"45,400,000","45,400,000","45,886,000","45,705,000",290000,0.64%,2024/07/29,1403/05/08
"45,169,000","45,120,000","45,686,000","45,415,000",240000,0.53%,2024/07/28,1403/05/07
"44,966,000","44,966,000","45,468,000","45,175,000",197000,0.44%,2024/07/27,1403/05/06
"44,994,000","44,852,000","45,071,000","44,978,000",299000,0.66%,2024/07/25,1403/05/04
"44,994,000","44,652,000","45,468,000","45,277,000",437000,0.97%,2024/07/24,1403/05/03
"44,686,000","44,652,000","45,283,000","44,840,000",259000,0.58%,2024/07/23,1403/05/02
"44,815,000","44,120,000","44,815,000","44,581,000",126000,0.28%,2024/07/22,1403/05/01
"44,837,000","44,273,000","45,283,000","44,707,000",121000,0.27%,2024/07/21,1403/04/31
"45,169,000","44,197,000","45,169,000","44,828,000",347000,0.77%,2024/07/20,1403/04/30
"45,274,000","45,089,000","45,893,000","45,175,000",108000,0.24%,2024/07/18,1403/04/28
"45,591,000","45,246,000","46,252,000","45,283,000",31000,0.07%,2024/07/17,1403/04/27
"45,123,000","45,123,000","45,471,000","45,314,000",188000,0.42%,2024/07/14,1403/04/24
"44,831,000","44,575,000","45,320,000","45,126,000",163000,0.36%,2024/07/13,1403/04/23
"44,821,000","44,566,000","44,972,000","44,963,000",203000,0.45%,2024/07/11,1403/04/21
"44,535,000","44,104,000","45,286,000","44,760,000",216000,0.48%,2024/07/10,1403/04/20
"45,246,000","44,267,000","45,252,000","44,544,000",533000,1.2%,2024/07/09,1403/04/19
"45,455,000","45,028,000","45,502,000","45,077,000",594000,1.32%,2024/07/08,1403/04/18
"45,788,000","45,582,000","46,068,000","45,671,000",89000,0.19%,2024/07/07,1403/04/17
"46,225,000","45,375,000","46,324,000","45,760,000",825000,1.8%,2024/07/06,1403/04/16
"46,422,000","46,339,000","46,733,000","46,585,000",172000,0.37%,2024/07/04,1403/04/14
"46,394,000","45,857,000","46,588,000","46,413,000",34000,0.07%,2024/07/03,1403/04/13
"46,933,000","46,277,000","47,284,000","46,379,000",696000,1.5%,2024/07/02,1403/04/12
"47,315,000","46,724,000","47,315,000","47,075,000",234000,0.5%,2024/07/01,1403/04/11
"46,841,000","46,432,000","47,579,000","47,309,000",478000,1.02%,2024/06/30,1403/04/10
"46,638,000","45,920,000","47,059,000","46,831,000",190000,0.41%,2024/06/29,1403/04/09
"45,837,000","45,628,000","46,779,000","46,641,000",801000,1.75%,2024/06/27,1403/04/07
"45,917,000","44,640,000","46,074,000","45,840,000",299000,0.65%,2024/06/26,1403/04/06
"45,502,000","45,502,000","46,287,000","46,139,000",677000,1.49%,2024/06/24,1403/04/04
"44,846,000","44,714,000","45,609,000","45,462,000",613000,1.37%,2024/06/23,1403/04/03
"44,889,000","44,594,000","44,948,000","44,849,000",43000,0.1%,2024/06/22,1403/04/02
"44,748,000","44,553,000","44,997,000","44,892,000",59000,0.13%,2024/06/20,1403/03/31
"44,717,500","43,841,000","45,133,300","44,833,000",89000,0.2%,2024/06/19,1403/03/30
"44,597,000","44,227,000","44,871,000","44,744,000",133000,0.3%,2024/06/18,1403/03/29
"44,667,000","44,504,000","45,040,000","44,877,000",213000,0.48%,2024/06/16,1403/03/27
"44,163,000","44,153,000","44,855,000","44,664,000",514000,1.16%,2024/06/15,1403/03/26
"44,289,000","44,073,000","44,289,000","44,150,000",142000,0.32%,2024/06/13,1403/03/24
"43,969,000","43,889,000","44,332,000","44,292,000",317000,0.72%,2024/06/12,1403/03/23
"44,135,000","43,904,000","44,335,000","43,975,000",188000,0.43%,2024/06/11,1403/03/22
"44,449,000","43,806,000","44,517,000","44,163,000",277000,0.63%,2024/06/10,1403/03/21
"44,427,000","44,073,000","44,744,000","44,440,000",3000,0.01%,2024/06/09,1403/03/20
"44,901,000","44,283,000","44,917,000","44,437,000",504000,1.13%,2024/06/08,1403/03/19
"44,784,000","44,689,000","45,021,000","44,941,000",147000,0.33%,2024/06/06,1403/03/17
"45,255,000","44,369,000","45,255,000","44,794,000",452000,1.01%,2024/06/05,1403/03/16
"44,461,000","44,145,000","45,394,000","45,246,000",800000,1.8%,2024/06/02,1403/03/13
"44,923,000","44,142,000","44,923,000","44,446,000",474000,1.07%,2024/06/01,1403/03/12
"45,089,000","44,689,000","45,132,000","44,920,000",15000,0.03%,2024/05/30,1403/03/10
"45,283,000","44,571,000","45,674,000","44,935,000",351000,0.78%,2024/05/29,1403/03/09
"44,674,000","44,661,000","46,022,000","45,286,000",563000,1.26%,2024/05/28,1403/03/08
"43,861,000","43,602,000","44,926,000","44,723,000",865000,1.97%,2024/05/27,1403/03/07
"43,686,000","43,273,000","44,317,000","43,858,000",154000,0.35%,2024/05/26,1403/03/06
"44,354,000","43,242,000","44,354,000","43,704,000",653000,1.49%,2024/05/25,1403/03/05
"44,000,000","43,981,000","44,437,000","44,357,000",308400,0.7%,2024/05/23,1403/03/03
"44,442,000","43,926,400","45,009,300","44,665,400",69600,0.16%,2024/05/22,1403/03/02
"44,923,000","43,830,000","45,160,000","44,735,000",194000,0.43%,2024/05/21,1403/03/01
"47,998,000","44,166,000","47,998,000","44,929,000",3081000,6.86%,2024/05/20,1403/02/31
"44,086,000","43,981,000","48,140,000","48,010,000",3934000,8.93%,2024/05/19,1403/02/30
"44,846,000","44,043,000","45,262,000","44,076,000",779000,1.77%,2024/05/18,1403/02/29
"44,951,000","44,689,000","45,551,000","44,855,000",108000,0.24%,2024/05/16,1403/02/27
"44,624,000","44,350,000","45,271,000","44,963,000",329000,0.74%,2024/05/15,1403/02/26
"44,624,000","44,301,000","45,117,000","44,634,000",13000,0.03%,2024/05/14,1403/02/25
"44,908,000","44,258,000","44,994,000","44,621,000",376000,0.84%,2024/05/13,1403/02/24
"45,471,000","44,751,000","45,629,000","44,997,000",403000,0.9%,2024/05/12,1403/02/23
"45,452,000","45,363,000","46,020,000","45,400,000",46000,0.1%,2024/05/11,1403/02/22
"45,520,000","45,232,000","45,699,000","45,446,000",114000,0.25%,2024/05/09,1403/02/20
"45,714,000","45,000,000","45,763,000","45,560,000",145000,0.32%,2024/05/08,1403/02/19
"46,040,000","45,120,000","46,237,000","45,705,000",917000,2.01%,2024/05/07,1403/02/18
"44,871,000","44,661,000","46,782,000","46,622,000",1782000,3.97%,2024/05/06,1403/02/17
"45,994,000","44,474,000","45,994,000","44,840,000",1142000,2.55%,2024/05/05,1403/02/16
"45,809,000","45,754,000","46,487,000","45,982,000",154000,0.34%,2024/05/02,1403/02/13
"46,133,000","45,351,000","46,133,000","45,828,000",265000,0.58%,2024/05/01,1403/02/12
"46,647,000","45,828,000","47,703,000","46,093,000",578000,1.25%,2024/04/30,1403/02/11
"44,350,000","44,320,000","46,955,000","46,671,000",2317000,5.22%,2024/04/29,1403/02/10
"45,825,000","44,175,000","46,000,000","44,354,000",1459000,3.29%,2024/04/28,1403/02/09
"46,970,000","45,766,000","46,970,000","45,813,000",1163000,2.54%,2024/04/27,1403/02/08
"47,121,000","46,607,000","47,345,000","46,976,000",142000,0.3%,2024/04/25,1403/02/06
"47,475,000","46,690,000","47,623,000","47,118,000",400000,0.85%,2024/04/24,1403/02/05
"48,540,000","47,121,000","48,641,000","47,518,000",1028000,2.16%,2024/04/23,1403/02/04
"49,491,000","48,331,000","49,525,000","48,546,000",954000,1.97%,2024/04/22,1403/02/03
"48,786,000","48,691,000","49,746,000","49,500,000",674000,1.38%,2024/04/21,1403/02/02
"50,261,000","48,752,000","50,261,000","48,826,000",2238000,4.58%,2024/04/20,1403/02/01
"50,639,000","50,208,000","51,550,000","51,064,000",40000,0.08%,2024/04/18,1403/01/30
"50,531,000","49,737,000","51,381,000","51,024,000",502000,0.99%,2024/04/17,1403/01/29
"49,993,000","49,257,000","50,987,000","50,522,000",612000,1.23%,2024/04/16,1403/01/28
"49,839,000","48,321,000","50,094,000","49,910,000",111000,0.22%,2024/04/15,1403/01/27
"51,695,000","48,636,000","52,458,000","49,799,000",1921000,3.86%,2024/04/14,1403/01/26
"49,746,000","49,411,000","51,963,000","51,720,000",3405000,7.05%,2024/04/13,1403/01/25
"47,062,000","47,062,000","48,700,000","48,315,000",1302000,2.77%,2024/04/09,1403/01/21
"47,472,000","46,339,000","48,066,000","47,013,000",357000,0.76%,2024/04/08,1403/01/20
"48,386,000","46,807,000","49,377,000","47,370,000",1709000,3.61%,2024/04/07,1403/01/19
"47,915,000","47,675,000","49,408,000","49,079,000",1149000,2.4%,2024/04/06,1403/01/18
"47,315,000","46,536,000","48,817,000","47,930,000",600000,1.27%,2024/04/04,1403/01/16
"45,816,000","45,797,000","47,410,000","47,330,000",1524000,3.33%,2024/04/03,1403/01/15
"43,184,000","43,181,000","46,083,000","45,806,000",1693000,3.84%,2024/04/02,1403/01/14
"43,676,000","43,181,000","44,486,000","44,113,000",467000,1.07%,2024/03/30,1403/01/11
"43,184,000","43,175,000","43,747,000","43,646,000",173000,0.4%,2024/03/28,1403/01/09
"42,965,000","42,928,000","43,529,000","43,473,000",505000,1.18%,2024/03/27,1403/01/08
"43,005,000","42,550,000","43,193,000","42,968,000",68000,0.16%,2024/03/26,1403/01/07
"43,489,000","41,872,000","43,501,000","43,036,000",465000,1.08%,2024/03/25,1403/01/06
"43,393,000","43,393,000","43,501,000","43,501,000",120000,0.28%,2024/03/24,1403/01/05
"42,701,000","42,697,000","43,409,000","43,381,000",705000,1.65%,2024/03/18,1402/12/28
"41,851,000","41,796,000","42,731,000","42,676,000",834000,1.99%,2024/03/17,1402/12/27
"41,482,000","41,226,000","41,854,000","41,842,000",407000,0.98%,2024/03/16,1402/12/26
"41,118,000","41,118,000","41,620,000","41,435,000",304000,0.74%,2024/03/14,1402/12/24
"41,020,000","40,690,000","41,254,000","41,131,000",114000,0.28%,2024/03/13,1402/12/23
"41,288,000","41,128,000","41,617,000","41,245,000",504000,1.22%,2024/03/12,1402/12/22
"41,352,000","41,201,000","42,029,000","41,749,000",535000,1.3%,2024/03/11,1402/12/21
"41,839,000","41,008,000","41,872,000","41,214,000",797000,1.93%,2024/03/10,1402/12/20
"42,531,000","41,922,000","42,901,000","42,011,000",89300,0.21%,2024/03/09,1402/12/19
"42,225,500","41,649,800","42,694,200","42,100,300",421700,1%,2024/03/07,1402/12/17
"41,438,000","41,426,000","42,734,000","42,522,000",73300,0.17%,2024/03/06,1402/12/16
"40,230,900","39,450,400","42,996,200","42,448,700",1022700,2.47%,2024/03/05,1402/12/15
"39,841,000","39,841,000","41,811,000","41,426,000",1597000,4.01%,2024/03/04,1402/12/14
"39,866,000","39,548,000","39,946,000","39,829,000",40000,0.1%,2024/03/03,1402/12/13
"38,659,000","38,659,000","40,349,000","39,869,000",1201000,3.11%,2024/03/02,1402/12/12
"38,653,000","38,582,000","38,776,000","38,668,000",18000,0.05%,2024/02/29,1402/12/10
"38,902,000","38,440,000","38,973,000","38,650,000",160000,0.41%,2024/02/28,1402/12/09
"38,342,000","38,342,000","38,945,000","38,810,000",450000,1.17%,2024/02/27,1402/12/08
"38,182,000","38,157,000","38,434,000","38,360,000",172000,0.45%,2024/02/26,1402/12/07
"37,766,000","37,763,000","38,360,000","38,188,000",305000,0.81%,2024/02/24,1402/12/05
"37,680,000","37,680,000","38,006,000","37,883,000",191000,0.51%,2024/02/22,1402/12/03
"37,394,000","37,394,000","37,745,000","37,692,000",372000,1%,2024/02/21,1402/12/02
"37,634,000","37,151,000","37,745,000","37,320,000",338000,0.91%,2024/02/20,1402/12/01
"37,474,000","37,471,000","37,905,000","37,658,000",101000,0.27%,2024/02/19,1402/11/30
"37,388,000","37,348,000","37,948,000","37,557,000",151000,0.4%,2024/02/18,1402/11/29
"36,975,000","36,963,000","37,421,000","37,406,000",385000,1.04%,2024/02/17,1402/11/28
"36,757,000","36,680,000","37,067,000","37,021,000",255000,0.69%,2024/02/15,1402/11/26
"36,593,000","36,501,000","36,766,000","36,766,000",194000,0.53%,2024/02/14,1402/11/25
"36,655,000","36,498,000","36,910,000","36,572,000",86000,0.24%,2024/02/13,1402/11/24
"36,723,000","36,633,000","37,120,000","36,658,000",55000,0.15%,2024/02/12,1402/11/23
"37,117,000","36,193,000","37,129,000","36,713,000",462000,1.26%,2024/02/10,1402/11/21
"36,824,000","36,532,000","37,283,000","37,175,000",516000,1.41%,2024/02/07,1402/11/18
"36,786,000","36,138,000","37,006,000","36,659,000",178000,0.49%,2024/02/06,1402/11/17
"36,680,000","34,974,000","37,006,000","36,837,000",108000,0.29%,2024/02/05,1402/11/16
"37,332,000","36,378,000","37,378,000","36,729,000",357000,0.97%,2024/02/04,1402/11/15
"38,465,000","37,009,000","38,634,000","37,086,000",937200,2.53%,2024/02/03,1402/11/14
"38,345,700","37,680,900","39,085,700","38,023,200",432800,1.14%,2024/02/01,1402/11/12
"37,295,000","37,286,000","39,438,000","38,456,000",354000,0.92%,2024/01/31,1402/11/11
"38,794,000","36,793,000","39,825,000","38,810,000",22000,0.06%,2024/01/30,1402/11/10
"37,286,000","37,271,000","38,976,000","38,788,000",1493000,4%,2024/01/29,1402/11/09
"37,391,000","37,098,000","37,514,000","37,295,000",102000,0.27%,2024/01/28,1402/11/08
"36,695,000","36,695,000","37,514,000","37,397,000",693000,1.89%,2024/01/27,1402/11/07
"36,677,000","36,572,000","36,920,000","36,704,000",283000,0.78%,2024/01/24,1402/11/04
"36,110,000","36,095,000","36,424,000","36,421,000",277000,0.77%,2024/01/23,1402/11/03
"36,055,000","35,944,000","36,298,000","36,144,000",151000,0.42%,2024/01/22,1402/11/02
"36,332,000","36,015,000","36,695,000","36,295,000",95000,0.26%,2024/01/21,1402/11/01
"35,941,000","35,621,000","36,406,000","36,390,000",465000,1.29%,2024/01/20,1402/10/30
"36,015,000","35,852,000","36,206,000","35,925,000",204000,0.57%,2024/01/18,1402/10/28
"35,698,000","35,387,000","36,298,000","36,129,000",481000,1.35%,2024/01/17,1402/10/27
"35,433,000","35,411,000","35,895,000","35,648,000",212000,0.6%,2024/01/16,1402/10/26
"35,418,000","35,239,000","35,559,000","35,436,000",34000,0.1%,2024/01/15,1402/10/25
"35,889,000","35,282,000","36,350,000","35,402,000",493000,1.39%,2024/01/14,1402/10/24
"35,156,000","35,085,000","35,975,000","35,895,000",1044000,3%,2024/01/13,1402/10/23
"34,765,000","34,731,000","34,928,000","34,851,000",71000,0.2%,2024/01/11,1402/10/21
"34,602,000","34,528,000","34,823,000","34,780,000",184000,0.53%,2024/01/10,1402/10/20
"34,217,000","34,186,000","34,608,000","34,596,000",385000,1.13%,2024/01/09,1402/10/19
"34,433,000","34,079,000","34,516,000","34,211,000",215000,0.63%,2024/01/08,1402/10/18
"34,254,000","34,155,000","34,509,000","34,426,000",190000,0.55%,2024/01/07,1402/10/17
"34,165,000","33,888,000","34,276,000","34,236,000",40000,0.12%,2024/01/06,1402/10/16
"34,165,000","34,143,000","34,426,000","34,196,000",191000,0.56%,2024/01/04,1402/10/14
"33,928,000","33,792,000","34,109,000","34,005,000",71000,0.21%,2024/01/03,1402/10/13
"33,657,000","33,657,000","34,035,000","33,934,000",265000,0.79%,2024/01/02,1402/10/12
"33,395,000","33,395,000","33,685,000","33,669,000",271000,0.81%,2024/01/01,1402/10/11
"33,611,000","33,349,000","33,623,000","33,398,000",142000,0.43%,2023/12/31,1402/10/10
"33,364,000","33,364,000","33,601,000","33,540,000",182000,0.55%,2023/12/30,1402/10/09
"33,423,000","33,337,000","33,478,000","33,358,000",56000,0.17%,2023/12/28,1402/10/07
"33,007,000","33,007,000","33,444,000","33,414,000",394000,1.19%,2023/12/27,1402/10/06
"33,050,000","33,004,000","33,309,000","33,020,000",280000,0.86%,2023/12/26,1402/10/05
